Localizacao;Id;Titulo;IsDeleted;CreatedAt;CreatedBy;UpdatedAt;UpdatedBy;Titulo;Localizacao;Propriedade;IsDisponivel;LivroAutorId;LivroGeneroId
623;005c620e-3bb0-395b-6c75-2d4724852a41;COMO EVANGELIZAR COM PARABOLAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099096;e530b7d1-75cf-42d6-9567-51ba55c5e34c;COMO EVANGELIZAR COM PARABOLAS;623;PRC;t;bafb407a-5c3b-5ce5-2e73-e70d8ec66895;1a33914e-16a9-23cb-20b7-e9b7939e1e58
122;006a8b0d-2048-5423-03c5-2e73b5105587;DOM CASMURRO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09898;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DOM CASMURRO;122;PRC;t;987e503b-9d3f-5a68-2e9e-01f64d476e65;68674d63-2e40-a644-07c9-e72d8e200c9e
3087;00760bfb-9f7e-7bcb-5a83-358d0827a24b;O LIVRO DE LISA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099664;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O LIVRO DE LISA;3087;CEJA;t;afb0ea70-7b44-5fcf-1aa3-407ee85b1212;c68ca414-566e-8a6c-54cf-10dc568d4a6f
987;008afafa-19a1-39cd-a471-a5d4ddb148c9;VIDA SEM STRESS: E COM MUITO MAIS PRODUTIVIDADE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09951;e530b7d1-75cf-42d6-9567-51ba55c5e34c;VIDA SEM STRESS: E COM MUITO MAIS PRODUTIVIDADE;987;PRC;t;2e4bcd74-08d4-5820-9c74-18d05bf95e7a;6ddc0484-26b7-951d-5866-83539b572615
3182;00d36782-5f11-a678-3789-7e81153b4854;PERIGOSAMENTE APAIXONADA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099685;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PERIGOSAMENTE APAIXONADA;3182;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;613d6242-24d9-5bec-8478-a76caedc2faa
2650;00e32464-140c-2207-9466-7a80f7279ada;GAROTAS-SOU FASHION;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099568;e530b7d1-75cf-42d6-9567-51ba55c5e34c;GAROTAS-SOU FASHION;2650;PRC;t;843a188a-82f0-3f58-7e20-50c8e21f8367;23cbc16c-59fe-2ab1-3b49-e76ad94794de
603;00ef745f-7cf8-24cc-5c9d-dcc6b3b96807;VERDADES FUNDAMENTAIS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099508;e530b7d1-75cf-42d6-9567-51ba55c5e34c;VERDADES FUNDAMENTAIS;603;PRC;t;98c224f6-5d58-7581-3df0-1ba80d3c2c49;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2797;00f1346c-3614-8b85-4588-5f193cb7019f;CARAPINTADA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099602;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CARAPINTADA;2797;CEJA;t;838ba832-2acc-6030-2f87-7d2807a0300a;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3431;00faa1a0-6a71-0587-2486-7ad7a42a80d7;A OUTRA FACE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099734;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A OUTRA FACE;3431;PRC;t;7b35a502-13e2-1518-637b-356428057cad;79db3772-6538-8f98-038a-513050747f33
4610;01019bae-85a2-87cb-4544-d3c87b358013;VALORES CRISTAOS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099957;e530b7d1-75cf-42d6-9567-51ba55c5e34c;VALORES CRISTAOS;4610;PRC;t;3434aa91-5df9-2a85-4b46-cdb2af860370;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2761;0105aea8-8e4d-a29b-2fd6-0ccd4b650c38;OS GRANDES LIDERES;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099594;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OS GRANDES LIDERES;2761;PRC;t;4a6711a3-8d93-54e7-0295-48943f339d9f;96abf6cd-3a48-0b84-345c-611565e710e8
3307;010c2202-1ec0-310c-9dea-ac48272995dc;O QUE A BIBLIA REALMENTE ENSINA?;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09971;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O QUE A BIBLIA REALMENTE ENSINA?;3307;PRC;t;88d2ffad-8731-4ee6-87a8-613369a0827f;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3159;010cf842-1ed2-4bad-a675-105c04c85cf5;SENDO O QUE SE E;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09968;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SENDO O QUE SE E;3159;CEJA;t;52870c22-835d-52c0-1038-1b7de09783f7;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2688;01170763-0e3e-55b7-20b1-59695191a392;ALMANAQUE DO CHICO BENTO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099577;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ALMANAQUE DO CHICO BENTO;2688;PRC;t;dd292f2c-8f5a-576d-0def-b0d6ed62966f;23cbc16c-59fe-2ab1-3b49-e76ad94794de
3695;01340a29-5881-96c2-477b-e625c6db0ef5;O DOM DA INFANCIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099783;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O DOM DA INFANCIA;3695;PRC;t;25b4a4fd-0af6-301f-812c-9e0fa23b6191;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2825;0148dda7-34d0-09c0-3a83-deac6e0d5c6a;OS PEQUENOS JANGADEIROS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099608;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OS PEQUENOS JANGADEIROS;2825;CEJA;t;cb6523b9-3173-6c5e-80f9-7b07c6da7d68;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3884;015dc0f9-7137-9bc6-96cc-214ffeab9791;PONTE SOBRE O ABISMO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099818;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PONTE SOBRE O ABISMO;3884;PRC;t;548e07da-654c-9a9f-6c23-ee7e5d368992;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2487;016d635b-9e47-172a-2900-76935758508c;A ASSINATURA DE TODAS AS COISAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099531;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A ASSINATURA DE TODAS AS COISAS;2487;PRC;t;9adcd7fd-7a14-0d9c-82c2-fd4cc68088c1;68674d63-2e40-a644-07c9-e72d8e200c9e
2642;019f8a7a-3902-002d-26ab-6a9ae862562f;RESSURREICAO DE JESUS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099567;e530b7d1-75cf-42d6-9567-51ba55c5e34c;RESSURREICAO DE JESUS;2642;PRC;t;4ac6929f-55b4-8816-9427-ab88ee0f17d6;23cbc16c-59fe-2ab1-3b49-e76ad94794de
989;01a18c27-89a2-04e1-3ee8-0258075c445b;O PODER DO PENSAMENTO POSITIVO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099316;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O PODER DO PENSAMENTO POSITIVO;989;PRC;t;77220d74-65e7-7535-7d9f-fbb7602c7263;6ddc0484-26b7-951d-5866-83539b572615
3346;01c54ebb-97c8-6c46-3b60-93e7a99f0e49;THE WALKING DEAD O CAMINHO PARA WOODBURY;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099717;e530b7d1-75cf-42d6-9567-51ba55c5e34c;THE WALKING DEAD O CAMINHO PARA WOODBURY;3346;PRC;t;305f88e4-44be-0993-5a4b-2f7e700924de;79db3772-6538-8f98-038a-513050747f33
111;01c7d286-8400-1257-2b51-e0d0ba9b73b0;DOM CASMURRO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098974;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DOM CASMURRO;111;PRC;t;987e503b-9d3f-5a68-2e9e-01f64d476e65;68674d63-2e40-a644-07c9-e72d8e200c9e
2543;01de029e-6a44-31a5-8d2f-7fca281e0ffd;O CASO COLOMBO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099544;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CASO COLOMBO;2543;PRC;t;799b1d05-863a-7c59-5e69-1cae2b319feb;c68ca414-566e-8a6c-54cf-10dc568d4a6f
17;01f7122b-509c-1db7-49ff-7c882d2712be;O CORTICO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098954;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CORTICO;17;PRC;t;dc956f8a-86b5-8138-364d-911378040249;68674d63-2e40-a644-07c9-e72d8e200c9e
3237;021cb2ea-42cb-4c2e-475c-83168b4a55b8;A MENINA QUE DESCOBRIU O BRASIL;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099696;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A MENINA QUE DESCOBRIU O BRASIL;3237;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;613d6242-24d9-5bec-8478-a76caedc2faa
4454;021eb214-45cb-8a91-3df2-6a5c74566c8f;O CAVALEIRO DA ROSA NO SUPERMERCADO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099928;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CAVALEIRO DA ROSA NO SUPERMERCADO;4454;PRC;t;00133b09-7c1b-a167-3ff7-e23a0d6132ad;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1373;0254a9a8-6e59-45b2-0f36-ddc88f8b1e29;EU SEI QUEM TEM SEU QUEIJO: COMO OBTER SUCESSO NA VIDA PESSOAL E PROFISSIONAL;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099169;e530b7d1-75cf-42d6-9567-51ba55c5e34c;EU SEI QUEM TEM SEU QUEIJO: COMO OBTER SUCESSO NA VIDA PESSOAL E PROFISSIONAL;1373;PRC;t;ce3eb475-2404-5253-310c-112accd420c6;6ddc0484-26b7-951d-5866-83539b572615
727;02606de2-6669-45f6-2138-5131b9c6a5c6;VAMPIRA ATE O SANGUE DE JESUS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099506;e530b7d1-75cf-42d6-9567-51ba55c5e34c;VAMPIRA ATE O SANGUE DE JESUS;727;PRC;t;1b948a9a-815c-6f47-25a0-2719a7a6059c;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2218;0265df0d-42b4-5eab-0e19-c9c889304bcd;UMA LONGA ESPERA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099484;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UMA LONGA ESPERA;2218;PRC;t;879380b7-9cc0-4020-4021-1541167b04e3;68674d63-2e40-a644-07c9-e72d8e200c9e
2117;0285c01f-214a-a521-871e-b4aa1c037094;POR UM FIO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099417;e530b7d1-75cf-42d6-9567-51ba55c5e34c;POR UM FIO;2117;PRC;t;1a6f24c4-389b-1d0d-618d-6f22f0b58200;7031c524-83df-350d-77db-3706038d7363
3422;02a06919-a366-18c5-393d-e4a6e2870e08;APOS A TEMPESTADE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099732;e530b7d1-75cf-42d6-9567-51ba55c5e34c;APOS A TEMPESTADE;3422;PRC;t;4fb7ef02-3f14-2cfd-099c-f2b9ba2866f9;68674d63-2e40-a644-07c9-e72d8e200c9e
1483;02b3cc16-0459-31e2-6116-c37ec5986a3a;CONTOS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098964;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CONTOS;1483;PRC;t;987e503b-9d3f-5a68-2e9e-01f64d476e65;a56a2a21-53ab-067a-7e87-22131d4a692b
1900;02d20e28-29a2-3720-4a87-5dff9bce3d87;UMA LUZ NO FIM DO TUNEL;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099485;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UMA LUZ NO FIM DO TUNEL;1900;PRC;t;ffd3719c-2be1-2d8e-161b-f722273d483e;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2580;02e8e5ec-1dcf-18c1-059e-7f407f1224b8;75 CONSELHOS PARA SOBREVIVER NA ESCOLA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099552;e530b7d1-75cf-42d6-9567-51ba55c5e34c;75 CONSELHOS PARA SOBREVIVER NA ESCOLA;2580;PRC;t;09815019-6951-5066-4a46-287a8e274e58;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3341;02ea9b19-9ff0-48b5-a4d4-37b3cc6369f3;O PRESSAGIO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099716;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O PRESSAGIO;3341;PRC;t;e5d86798-9236-0bcc-0862-867e86cf0e62;79db3772-6538-8f98-038a-513050747f33
44;02f6752f-1b61-4165-a565-51b8ff1b3e3d;O CORTICO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098959;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CORTICO;44;PRC;t;dc956f8a-86b5-8138-364d-911378040249;68674d63-2e40-a644-07c9-e72d8e200c9e
1394;02f939a1-04d9-7374-8b6a-2fab0d362bbc;ESTIMULACAO PRECOCE: INTELIGENCIA EMOCIONAL E COGNITIVA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099166;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ESTIMULACAO PRECOCE: INTELIGENCIA EMOCIONAL E COGNITIVA;1394;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;5466f4c3-4b2d-95fb-993c-35d0b5e12cae
2644;03088b30-6737-4d88-57fe-cffd2c4a7e4c;POESIAS PARA CRIANCAS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099567;e530b7d1-75cf-42d6-9567-51ba55c5e34c;POESIAS PARA CRIANCAS;2644;PRC;t;1e6a8760-437e-5823-5bf6-5a9062999ee4;23cbc16c-59fe-2ab1-3b49-e76ad94794de
1550;031293a6-0cd2-9b5c-3fca-cc3e725653ff;TRANSPARENCIAS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099471;e530b7d1-75cf-42d6-9567-51ba55c5e34c;TRANSPARENCIAS;1550;PRC;t;f4ef5664-2fbe-1247-8342-c3b91b37359d;eb15223e-0bbb-7e29-536d-fb87c05c6914
2215;032fad34-1d31-557a-7144-39e5a9d715a8;O PODER DA PACIENCIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099316;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O PODER DA PACIENCIA;2215;PRC;t;4c796f18-6bcb-22a4-1b1a-10b658db78db;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3576;03460711-5f7a-638f-754f-629970bb4eca;A COR PURPURA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099761;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A COR PURPURA;3576;PRC;t;b89abd2e-a77e-6945-95bd-91277f113ccb;79db3772-6538-8f98-038a-513050747f33
519;035927c9-11e2-72c3-9e12-83e10d820630;O DIARIO DA MISTERIOSA MENINA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099286;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O DIARIO DA MISTERIOSA MENINA;519;PRC;t;81f567e9-79ec-01ef-5d98-dfbf66807e3b;68674d63-2e40-a644-07c9-e72d8e200c9e
3476;0368dd2c-2a9c-600f-398b-22dfe8e02d6a;PRINCESA TEMPORARIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099742;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PRINCESA TEMPORARIA;3476;PRC;t;babc7b81-0c2a-0cad-9fbc-0bc5b29d9195;68674d63-2e40-a644-07c9-e72d8e200c9e
2613;03726742-9733-58b8-3cf1-5b4b05046012;PINTADO-O MASCOTE DO MUSEU;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09956;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PINTADO-O MASCOTE DO MUSEU;2613;PRC;t;d83acdda-9831-9074-8262-2da49ac12eac;23cbc16c-59fe-2ab1-3b49-e76ad94794de
781;037b74e5-9c2a-6e41-8160-e4561fc38ec3;O GRANDE CONFLITO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099122;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O GRANDE CONFLITO;781;PRC;t;d97c9ff6-a1ae-51fc-668e-e1c086caa2e1;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1376;037fe896-23d2-363b-5c71-32938e6a5ecd;AGAPE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099281;e530b7d1-75cf-42d6-9567-51ba55c5e34c;AGAPE;1376;PRC;t;c16c4b63-71c8-2bfb-5a67-836786233d70;1a33914e-16a9-23cb-20b7-e9b7939e1e58
745;038b907e-8094-181a-1a37-7da34c02639e;O PODER DA PALAVRA DO SENHOR PARA VENCER DESAFIOS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099113;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O PODER DA PALAVRA DO SENHOR PARA VENCER DESAFIOS;745;PRC;t;402be221-7793-27ee-62d5-6d2bcc8b9934;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1142;03945d96-59d6-6f43-0976-4605effd06a0;O ERMITAO DE MUQUEM;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099289;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O ERMITAO DE MUQUEM;1142;PRC;t;14f5970b-7ddc-8882-8b09-8573384a04d7;68674d63-2e40-a644-07c9-e72d8e200c9e
121;03a445c3-8dcc-99d3-0771-eaa72a690fef;DOM CASMURRO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09898;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DOM CASMURRO;121;PRC;t;987e503b-9d3f-5a68-2e9e-01f64d476e65;68674d63-2e40-a644-07c9-e72d8e200c9e
4247;03a5e970-0fa5-7c54-8113-ed486869000d;MEU PAI NAO MORA AQUI;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099889;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MEU PAI NAO MORA AQUI;4247;PRC;t;083aaa2e-3d47-7faa-88a7-f1de532a930a;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1063;03abf8d4-32eb-39b2-9d70-2d4a7c1802f0;SANTA CATARINA: HISTORIA, GEOGRAFIA, MEIO AMBIENTE, TURISMO E ATUALIDADES;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099443;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SANTA CATARINA: HISTORIA, GEOGRAFIA, MEIO AMBIENTE, TURISMO E ATUALIDADES;1063;PRC;t;3d81d337-1366-31ae-4db9-3a48c3948fd4;96abf6cd-3a48-0b84-345c-611565e710e8
3837;03b6a7f0-4983-1887-772a-f2f0075784b6;A NORMALISTA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099809;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A NORMALISTA;3837;PRC;t;a87e12f5-a011-69df-890e-edbf62cb71fc;68674d63-2e40-a644-07c9-e72d8e200c9e
333;03b77c4c-4c49-5d93-1be7-d934e7e94030;O ULTIMO OLIMPIANO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099336;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O ULTIMO OLIMPIANO;333;PRC;t;c19fcd0e-233a-9401-2f64-38a7e8d43969;79db3772-6538-8f98-038a-513050747f33
3130;03c56b22-41f7-744f-7160-c7a050835077;A VIDA QUE NINGUEM VE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099673;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A VIDA QUE NINGUEM VE;3130;CEJA;t;1c4439fe-7735-9b0e-1055-84a168057b53;f0463958-a4fd-544f-5957-6b1f1f5e6b29
1166;03dce617-7a25-78bc-8548-8fac5d816e96;CORACAO DE TINTA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099116;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CORACAO DE TINTA;1166;PRC;t;e9b2b329-3bee-a26b-a0fd-c7e9d31418f4;79db3772-6538-8f98-038a-513050747f33
1782;03de4f03-484a-49d3-4af6-c94573423b55;A PRIMEIRA ORACAO DE JESSICA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099371;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A PRIMEIRA ORACAO DE JESSICA;1782;PRC;t;3f2c9991-20b8-13d8-1e8d-253e922e7243;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1221;03e1ef0b-108a-8b8c-9dcc-0245009543f0;ACHADOS E PERDIDOS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09904;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ACHADOS E PERDIDOS;1221;PRC;t;7bb656a4-08d6-718d-94cb-8110310a19f3;79db3772-6538-8f98-038a-513050747f33
2695;03eb7a93-a199-65bf-3b1f-922554ea850f;AS BATALHAS DO CASTELO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099579;e530b7d1-75cf-42d6-9567-51ba55c5e34c;AS BATALHAS DO CASTELO;2695;PRC;t;736eb566-7dea-95f4-1e96-d8f573b60d74;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1902;03fdab53-a78e-504e-15a7-7929f52a8769;PODEROSA: DIARIO DE UMA GAROTA QUE TINHA O MUNDO NA MAO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099411;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PODEROSA: DIARIO DE UMA GAROTA QUE TINHA O MUNDO NA MAO;1902;PRC;t;434c87ac-3130-567d-846d-13670e486bd6;79db3772-6538-8f98-038a-513050747f33
866;04149f44-85d7-19d0-65e8-a59245a79810;O MILAGRE DA CURA: AS PROMESSAS DE CURA EM CADA LIVRO DA BIBLIA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099304;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O MILAGRE DA CURA: AS PROMESSAS DE CURA EM CADA LIVRO DA BIBLIA;866;PRC;t;1e4964f5-5a3b-758c-6374-7fbda07d9052;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1168;04261362-193d-7d4a-8ccc-611da3242a20;A LETRA ESCARLATE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099016;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A LETRA ESCARLATE;1168;PRC;t;a7842ca4-24fe-1789-87bb-e640818e54e4;68674d63-2e40-a644-07c9-e72d8e200c9e
133;04283a9a-0873-337c-6524-739ea4682adf;SENHORA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098978;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SENHORA;133;PRC;t;e8be2384-8ff5-86eb-514a-449419719bc7;68674d63-2e40-a644-07c9-e72d8e200c9e
3749;044fdde3-5cc4-7eab-6b15-2cbddedd017a;A HORA DA ESTRELA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099793;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A HORA DA ESTRELA;3749;PRC;t;7f44930e-611c-2ac8-0d15-bc7956f88c9c;68674d63-2e40-a644-07c9-e72d8e200c9e
1312;045e2e9d-86c6-8565-7786-8fb1665c9a79;A SANGUE FRIO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099033;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A SANGUE FRIO;1312;PRC;t;6483281b-6584-462a-64f0-36ac94144d39;79db3772-6538-8f98-038a-513050747f33
2581;046311f3-9388-1c9c-3c4e-27c3d6e78b8a;COMO TREINAR O SEU DRAGAO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099553;e530b7d1-75cf-42d6-9567-51ba55c5e34c;COMO TREINAR O SEU DRAGAO;2581;PRC;t;7ea727fb-7727-3b85-67f2-a34598642809;79db3772-6538-8f98-038a-513050747f33
